29,  32,  34,  33,  32,  35,  38,  38,  41,  46,  49,  53,  57,  62,  64,  63,  65,  81,  98,  95
31,  34,  34,  33,  34,  38,  41,  40,  43,  48,  54,  59,  65,  70,  71,  69,  71,  86, 105, 100
32,  34,  34,  33,  36,  42,  43,  41,  46,  54,  60,  66,  72,  79,  79,  76,  78,  92, 111, 103
32,  34,  34,  35,  38,  45,  46,  44,  52,  62,  68,  73,  80,  89,  86,  84,  86,  97, 116, 102
33,  34,  35,  37,  41,  50,  47,  46,  60,  71,  76,  81,  92, 104,  93,  88,  93, 108, 116,  95
34,  35,  37,  40,  46,  54,  48,  50,  70,  80,  86,  94, 117, 132, 105, 100, 109, 119, 100,  89
34,  36,  39,  41,  50,  57,  50,  60,  83,  94, 101, 113, 139, 141, 113, 115, 118,  99,  86,  87
36,  39,  43,  45,  54,  59,  54,  74,  91,  96, 101, 113, 122, 122, 117, 108,  91,  83,  84,  85
41,  41,  46,  51,  61,  66,  62,  78,  83,  96,  82,  94, 104,  98,  87,  81,  82,  83,  84,  87
45,  44,  51,  61,  74,  79,  71,  71,  79,  96,  76,  81,  83,  76,  75,  79,  82,  85,  87,  89
44,  60,  75,  89, 113, 107,  81,  67,  65,  69,  65,  66,  69,  71,  74,  77,  82,  84,  85,  86
47,  92, 101, 119, 141, 121,  97,  69,  59,  61,  63,  65,  68,  70,  69,  71,  74,  76,  79,  82
31,  40,  48,  76,  88,  76,  65,  60,  59,  59,  59,  58,  57,  58,  61,  65,  69,  74,  79,  84
37,  40,  37,  36,  36,  33,  36,  40,  41,  43,  47,  50,  51,  54,  57,  62,  68,  74,  81,  89
20,  29,  31,  24,  25,  29,  32,  22,  23,  28,  36,  39,  38,  40,  48,  54,  62,  74,  86,  70
9,  10,  24,  28,  17,  19,  21,  28,  25,  21,  21,  20,  19,  28,  36,  37,  41,  40,  37,  27
12,  16,  13,  23,  22,  18,  11,  23,  29,  25,  22,  26,  34,  40,  39,  40,  39,  40,  32,  25
9,  13,  11,  11,  12,  11,  11,  13,  30,  30,  27,  35,  39,  34,  31,  28,  33,  33,  28,  30
8,   7,   9,  14,  12,  12,  13,  13,  18,  38,  42,  40,  30,  31,  31,  23,  21,  22,  27,  33
9,  11,   7,  11,  12,   9,  10,  11,   9,  24,  48,  44,  27,  29,  36,  33,  32,  32,  31,  33
