40,  42,  49,  61,  67,  58,  53,  48,  36,  34,  38,  40,  41,  41,  40,  40,  40,  40,  40,  41
45,  54,  80, 136, 150, 118, 131, 135,  71,  36,  33,  37,  40,  43,  43,  41,  41,  41,  41,  41
53,  69, 124, 212, 200, 136, 213, 207, 123,  79,  44,  35,  41,  44,  46,  47,  45,  43,  42,  42
63,  87, 153, 234, 154, 131, 231, 149, 144, 190, 101,  36,  43,  51,  54,  59,  58,  50,  46,  43
90, 110, 178, 218, 116, 188, 212,  99, 183, 226, 118,  40,  50,  68,  74,  72,  67,  65,  55,  47
141, 147, 192, 200, 133, 226, 160, 119, 230, 161, 124,  46,  59,  55,  92,  50,  45,  88,  74,  62
149, 153, 202, 212, 185, 227, 130, 212, 191, 117, 179,  88,  62,  24,  69,  40,  42,  97,  44,  74
165, 119, 200, 213, 230, 214, 193, 228, 113, 168, 214,  92,  64,  30,  53,  37,  41,  74,  27,  87
197, 145, 157, 165, 173, 202, 238, 182, 169, 209, 137,  55,  69,  41,  42,  37,  40,  55,  30,  62
237, 205, 168, 146, 107, 202, 230, 226, 196, 137,  71,  49,  74,  59,  50,  54,  54,  46,  38,  47
236, 211, 139,  79, 130, 212, 215, 153, 133,  85,  56,  62,  80,  79,  76,  80,  84,  65,  63,  53
224, 152,  75,  82, 177, 189, 168, 112, 118,  52,  68,  43,  76,  91,  95,  89,  89,  94,  86,  70
182,  96,  70, 113, 195, 150,  95, 127,  95,  40,  69,  60,  69,  71,  63,  56,  53,  78,  95,  84
116,  75,  74, 156, 187, 111, 103, 136,  68,  35,  52,  83,  88,  52,  37,  50,  55,  53,  75,  73
79,  73, 114, 158, 105, 112, 147, 107,  53,  34,  42,  61,  69,  45,  52,  92, 101,  53,  51,  56
82, 116, 132,  88,  80, 138, 123,  72,  45,  32,  37,  41,  40,  66, 105, 127, 115,  74,  41,  44
120,  98,  81,  90, 136, 134,  86,  61,  44,  36,  33,  33,  38,  95, 148, 143, 119,  92,  47,  37
86,  76, 111, 143, 138, 101,  75,  58,  46,  39,  35,  35,  43,  95, 168, 152, 124, 104,  64,  33
75,  79, 115, 137, 104,  82,  65,  53,  44,  38,  36,  39,  45,  66, 145, 167, 141, 126,  92,  38
74,  71, 107, 123,  90,  72,  58,  50,  43,  39,  38,  40,  46,  61, 116, 166, 160, 155, 132,  57
