77,  81,  85,  89,  94,  99, 103, 104, 108, 109, 108, 105, 102,  97,  92,  86,  80,  75,  70,  57
89,  92,  94,  96, 102, 108, 112, 132, 118, 116, 115, 113, 109, 104,  98,  91,  85,  78,  73,  60
122, 130, 135, 127, 135, 183, 196, 205, 129, 123, 123, 121, 117, 112, 105,  97,  90,  83,  76,  63
108, 121, 131, 138, 154, 185, 193, 188, 169, 151, 132, 128, 123, 118, 111, 102,  95,  87,  79,  64
52,  59,  66,  69,  77, 114, 156, 181, 175, 151, 137, 134, 130, 123, 116, 107,  98,  89,  82,  66
37,  41,  50,  64,  70,  71,  78, 116, 164, 172, 156, 143, 135, 129, 121, 112, 102,  93,  85,  69
34,  35,  37,  43,  57,  64,  67,  65,  75, 117, 145, 143, 133, 126, 115, 111, 104,  95,  87,  68
34,  35,  36,  37,  38,  40,  46,  54,  55,  57,  82, 100, 107, 110, 107,  99,  91,  81,  73,  57
35,  36,  37,  40,  40,  39,  38,  38,  40,  42,  44,  46,  55,  59,  72,  79,  77,  70,  62,  53
58,  61,  65,  70,  74,  81,  84,  86,  85,  83,  79,  76,  71,  63,  57,  59,  59,  55,  52,  43
45,  48,  54,  61,  69,  80,  90,  98, 103, 108, 109, 104,  96,  87,  76,  69,  61,  56,  47,  38
42,  45,  50,  57,  66,  75,  85,  89,  90,  94, 104, 101,  95,  88,  83,  76,  66,  47,  41,  34
53,  58,  64,  72,  81,  95, 104, 106, 100, 105, 108,  96,  92,  80,  75,  72,  69,  53,  48,  38
59,  63,  59,  55,  62,  70,  74,  66,  85, 116, 117, 107,  97,  88,  81,  79,  73,  58,  59,  45
71,  66,  49,  42,  39,  40,  48,  46,  47,  52,  74,  80,  85,  78,  69,  63,  59,  56,  53,  44
67,  60,  33,  31,  31,  36,  40,  52,  60,  51,  42,  65,  74,  65,  59,  52,  48,  46,  45,  38
56,  54,  47,  36,  43,  46,  44,  49,  59,  60,  46,  45,  64,  55,  50,  46,  42,  40,  39,  33
46,  50,  53,  58,  63,  54,  37,  35,  41,  55,  52,  53,  59,  45,  43,  41,  38,  36,  35,  30
40,  43,  45,  49,  44,  29,  28,  35,  48,  42,  64,  52,  38,  39,  37,  37,  36,  34,  34,  28
36,  38,  40,  42,  39,  32,  37,  53,  62,  37,  31,  34,  44,  36,  35,  35,  34,  33,  32,  27
