4,   4,   4,   4,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   4,   4,   4
6,   6,   6,   6,   7,   7,   7,   7,   7,   7,   7,   8,   7,   7,   8,   7,   7,   7,   6,   6
8,   9,  10,  10,  11,  13,  12,  13,  14,  14,  14,  15,  15,  15,  14,  14,  14,  13,  11,  10
16,  16,  18,  19,  20,  21,  23,  24,  25,  27,  28,  26,  29,  28,  28,  28,  28,  25,  22,  19
31,  31,  33,  34,  36,  38,  40,  43,  45,  46,  47,  41,  46,  53,  52,  52,  54,  47,  42,  32
49,  52,  61,  64,  60,  61,  65,  70,  74,  73,  79,  78,  80,  91,  92,  90,  91,  82,  51,  40
77,  81,  84,  95,  92,  93,  96, 101, 107, 113, 118, 122, 124, 129, 133, 127, 138, 114,  57,  46
46,  64,  80, 107, 124, 131, 134, 139, 145, 152, 159, 164, 166, 165, 166, 159, 162, 134,  78,  46
48,  56,  74,  98, 123, 152, 162, 158, 160, 159, 146, 150, 171, 192, 188, 187, 167, 127,  86,  54
94, 102, 117, 128, 142, 135,  69,  38,  42,  39,  19,  17,  32,  71, 111, 136, 113, 102,  87,  84
128, 135, 149, 144, 143,  33,   0,   6,  19,  32,  37,  32,  13,   1,   4,  76, 131, 139, 134, 126
129, 139, 150, 145,  87,  49,  46,  39,  37,  66, 107,  45,  39,  27,   8,  78, 133, 117, 113,  96
81,  93, 109, 123, 116, 130, 130, 129,  81,  72,  77,  91, 112, 121, 113, 128, 122, 113, 103,  92
31,  36,  44,  57,  68,  80,  87,  96, 104,  48,  29, 101, 115, 108, 101,  86,  75,  68,  61,  53
16,  20,  26,  32,  41,  55,  66,  76,  86,  31,   6,  66,  76,  68,  63,  53,  45,  40,  34,  29
17,  21,  24,  28,  32,  31,  27,  26,  20,   5,   1,   4,  10,  16,  19,  25,  30,  31,  33,  30
5,   6,   3,   1,   1,   0,   0,   0,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,   4,   7
0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0
0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
