117, 150, 173, 194, 218, 215, 188, 173, 162, 164, 138,  93,  97,  64,  53, 102, 114, 121,  49,  45
143, 164, 186, 201, 191, 155, 149, 160, 179, 157, 156, 119,  71,  51,  72, 141, 164, 124,  48,  52
161, 146, 141, 124, 137, 156, 180, 185, 188, 159, 154, 127, 109,  72, 125, 126,  92, 113,  92,  44
142, 120, 117, 127, 156, 172, 150, 112, 117,  82,  86, 110, 106, 125, 193,  83,  88,  84,  52,  26
89, 116, 130, 111, 151, 173, 120,  72,  75,  60,  63, 118,  94, 108, 136,  74,  56,  49,  31,  22
105, 131, 143, 127, 164, 165, 171, 160,  88,  69,  57,  71,  91,  99,  82,  63,  61,  37,  27,  23
95, 138, 151, 109, 158, 170, 179, 172,  80, 118, 127,  96,  66,  69,  86,  83,  84,  53,  45,  45
109, 139, 150, 144, 201, 162, 158, 203, 178, 157, 127, 100,  59, 138, 128,  85,  71,  70,  72,  58
143, 153, 145, 113, 132, 102, 102, 178, 121,  90, 114, 106,  98, 210, 141,  56,  65,  52,  67,  39
43,  48,  49,  48,  36,  51,  57,  80,  76,  68,  95, 113, 127, 183, 100,  76,  66,  50,  44,  28
48,  51,  45,  79,  56,  43,  41,  25,  78, 110, 124, 120, 122, 105, 125, 109, 104,  50,  18,  41
48,  69,  80,  91,  80,  49,  48,  54, 105,  99, 104,  78,  46,   3,  38,  72, 131,  68,  75,  90
64,  82,  93, 119, 111, 115, 125, 145, 164, 122,  45,  80, 140,  60,  71, 140, 175, 127, 127, 141
90,  85, 119, 134, 162, 169, 161, 166, 179,  90,  34,  78,  69,  58, 116, 113, 117, 109, 121, 129
97, 105, 131, 144, 156, 161, 167, 162, 177,  97,  63,  91,  71,  81, 148, 179, 148, 128, 131, 108
69,  93, 132, 138, 131, 120, 134, 112,  98, 102,  59,  80,  70, 108, 154, 169, 156, 154, 114,  76
79, 100, 122, 128,  82,  92, 125, 125,  79,  57,  34,  67,  49, 116, 120, 134, 127, 113,  89,  66
67,  79,  79,  96,  67,  91, 132, 139, 117,  63,  37,  59,  62,  55,  42,  93, 113,  88,  67,  56
119, 127, 132, 139, 136, 146, 152, 161, 177,  84,  18,  48,  90,  53, 114, 108, 110,  98,  81,  66
144, 159, 178, 193, 204, 210, 215, 219, 220,  76,  16,  34,  67, 107, 192, 187, 168, 164, 147, 129
