85,  87,  90,  90,  92,  92,  92,  94,  95,  92,  89,  86,  80,  75,  71,  70,  68,  62,  59,  55
84,  87,  90,  97, 106, 101,  99, 100, 102, 113, 108,  97,  95,  95,  81,  77,  93,  68,  58,  55
83,  85, 100, 111, 108, 100, 106, 103, 136, 182, 167, 114,  95,  90,  84,  84,  80,  73,  59,  54
81,  86,  97, 100, 104, 111, 101,  90, 140, 195, 169, 124,  95,  83,  88,  87,  82,  68,  57,  54
79,  94, 100, 112, 118, 119, 114,  84,  90, 124, 103,  88,  93,  85,  90,  89,  85,  80,  57,  53
77,  86,  95, 107, 117, 124, 112,  89, 111, 146, 121,  78,  87,  93,  93,  82,  81,  71,  55,  53
75,  94, 107,  98,  98, 102,  87, 107, 160, 161, 168, 147,  83,  90,  92,  82,  82,  69,  55,  51
73,  99, 103,  99,  96, 105, 104, 150, 145, 176, 173, 174, 103,  86,  89,  78,  76,  77,  56,  50
72,  94,  98, 101, 106,  95, 110, 121, 128, 168, 170, 162, 119,  85,  86,  77,  82,  80,  59,  48
70,  87,  85,  83,  87,  90,  92,  82, 127, 166, 175, 153, 116,  88,  88,  79,  81,  81,  62,  47
68,  88,  82,  78,  88,  86,  77,  73, 134, 162, 173, 159,  78,  94,  86,  68,  82,  90,  58,  45
63,  77,  78,  79,  86,  87,  86,  74, 105, 114, 120,  94,  66,  86,  85,  68,  70,  73,  51,  44
61,  74,  79,  79,  82,  83,  78,  80,  80,  62,  73,  83,  67,  93, 101,  68,  59,  73,  54,  42
58,  80,  82,  81,  75,  77,  79,  70,  79,  64,  60,  90,  76,  90,  78,  57,  61,  60,  55,  42
52,  78,  98,  85,  82,  87,  83,  71,  73,  64,  63,  80,  80,  82,  63,  78,  68,  75,  62,  42
53,  73,  73,  74,  76,  80,  72,  59,  60,  53,  56,  70,  74,  75,  74,  73,  72,  76,  66,  40
50,  71,  72,  68,  68,  65,  61,  59,  46,  54,  43,  51,  71,  65,  63,  80,  86,  84,  72,  43
47,  64,  67,  69,  64,  68,  66,  63,  45,  48,  45,  45,  63,  75,  70,  85,  73,  80,  71,  43
43,  49,  56,  83,  82,  68,  56,  55,  46,  41,  32,  42,  60,  68,  59,  61,  58,  48,  39,  39
41,  42,  50,  48,  47,  49,  45,  43,  47,  35,  32,  39,  44,  43,  41,  41,  41,  41,  39,  39
