205, 206, 208, 211, 213, 216, 219, 222, 228, 227, 224, 220, 220, 219, 221, 225, 225, 227, 222, 214
211, 213, 214, 216, 219, 224, 233, 226, 188, 197, 218, 232, 228, 230, 230, 207, 144, 145, 118,  98
218, 219, 220, 223, 229, 231, 190, 118,  97, 102,  95, 196, 246, 223, 154, 101,  90,  83,  88,  93
224, 225, 227, 232, 222, 135,  85,  39,  25,  60,  97, 150, 206, 128,  99,  98,  96,  96, 107,  91
232, 232, 234, 243, 175,  74,  67,  71,  20,   7,  34, 101, 156, 117,  99,  95,  99, 100,  99,  90
240, 241, 242, 246, 233, 156, 108, 125,  86, 111,  87,  43, 142, 157,  94,  99, 101,  99, 102,  82
248, 250, 249, 249, 253, 203, 110, 115, 109, 112, 136,  86,  73, 203, 126, 109, 101, 102,  93,  96
196, 216, 229, 245, 252, 224, 150, 140, 142, 112, 155, 135, 105, 194, 142,  98,  97,  94,  86, 112
189, 199, 210, 217, 190, 140, 163, 134, 140, 136, 165, 110, 168, 145,  83,  87,  91,  77,  68,  69
138, 166, 187, 141, 109,  94, 143, 153, 136, 144, 152, 165, 190, 103,  87,  86,  70,  68,  66,  59
158, 120, 100,  97,  89,  85,  92, 121, 151, 128, 113,  91,  97,  91,  76,  68,  70,  58,  59,  72
115, 154, 153, 118, 130, 112,  61,  46, 102,  52,  31,  29,  65,  72,  60,  60,  56,  59,  70,  87
74,  67, 115, 136, 118,  61,  27,  29,  33,  30,  31,  32,  48,  98,  71,  53,  67,  87,  93,  82
112,  75,  55, 137, 105,  55,  39,  35,  35,  32,  30,  33,  35,  63,  95,  79,  56,  54,  61,  53
91, 107, 105, 129,  63,  56,  48,  81,  66,  23,  32,  34,  36,  47,  62,  83,  70,  52,  64,  47
125, 122, 151, 124,  97,  60,  60,  94,  66,  26,  36,  34,  40,  42,  48,  69,  95,  60,  39,  37
102,  97,  92,  63,  58,  64,  66,  49,  30,  40,  39,  40,  42,  42,  48,  53,  75,  90,  52,  39
127,  73,  70,  68,  51,  42,  47,  42,  43,  44,  42,  49,  44,  43,  47,  50,  59,  79,  89,  60
114,  86,  77,  69,  48,  41,  45,  41,  45,  46,  52,  57,  46,  46,  42,  42,  45,  49,  87, 170
123, 103,  80,  66,  44,  42,  41,  41,  45,  47,  50,  52,  45,  39,  35,  40,  45,  50,  63, 165
