70, 103, 144, 173, 187, 178, 123,  89,  79,  80,  89, 102, 121, 185, 196, 202, 201, 194, 197,  87
108, 147, 164, 177, 189, 158, 109,  97,  94,  93, 104, 100, 140, 181, 201, 199, 158, 189, 152,  51
143, 156, 161, 169, 163, 128,  99, 104, 107, 102, 127, 109, 155, 179, 177, 152, 103, 191,  94,  47
142, 154, 167, 164, 147, 127, 114, 123, 123, 116, 115,  79, 152, 140, 150,  89,  97, 145,  90,  61
146, 155, 167, 162, 148, 135, 130, 130, 124, 100,  47,  50, 119, 121, 146,  48,  90, 123,  69,  48
110, 102, 138, 161, 162, 156, 145, 127,  94,  59,  23,  33, 103, 107, 135,  40,  43,  64,  59,  46
82, 112, 129, 155, 160, 162, 164, 142, 100,  59,  37,  27,  60,  54,  68,  44,  13,  22,  35,  46
85,  75,  96, 112, 148, 162, 162, 162, 129,  61,  55,  38,  30,  12,  14,  27,  19,  22,  33,  40
88,  70,  97,  29,  61, 126, 133, 106,  96, 104, 107,  96,  70,  45,  33,  17,  15,  23,  32,  46
121, 105,  62,  11,  31,  80, 111, 106,  76,  90,  89,  96, 105,  75,  67,  33,  19,  36,  41,  34
137, 121,  38,  19,  54,  71,  73,  77,  68,  62,  70,  77, 128,  82,  61,  49,  40,  27,  50,  44
133, 124,  34,  30,  67,  63,  34,  45,  41,  46,  45,  44,  53,  52,  38,  29,  52,  28,  40,  39
134, 106,  48,  41,  80,  60,  16,  23,  20,  29,  41,  62,  40,  32,  22,  18,  47,  26,  30,  20
106, 101,  42,  42,  67,  47,  10,  14,  13,  17,  80, 138,  48,  20,  13,   7,  19,  25,  20,   8
113, 125,  58,  31,  40,  27,  13,  15,  11,  17, 104, 134,  38,  10,   8,   7,   7,  12,  12,  10
96, 104,  80,  28,  21,  24,  28,  15,  14,  20, 112, 135,  25,   8,  11,  12,  10,  13,  27,  26
97, 105,  86,  76,  70,  97,  93,  45,  50,  38, 130, 125,  18,  15,  16,  14,  14,  19,  33,  26
92,  96,  88,  72,  83, 103, 132, 114, 108,  76, 151, 112,  19,  21,  20,  21,  20,  20,  18,  18
81, 110, 130,  96,  73,  82, 146, 159, 142, 125, 168, 129,  28,  20,  14,  24,  36,  53,  73,  52
64,  93, 109,  94,  66,  52, 116, 163, 158, 132, 159, 165,  57,  15,  20,  29,  43,  56,  65,  39
