149, 156, 151, 149, 147, 146, 143, 142, 142, 141, 141, 140, 141, 139, 138, 139, 136, 133, 128, 124
124, 160, 163, 163, 160, 155, 150, 145, 144, 143, 142, 142, 139, 137, 138, 136, 139, 137, 130, 124
115, 153, 157, 158, 157, 154, 153, 149, 142, 134, 128, 127, 126, 122, 119,  96, 109, 102, 101,  93
110, 142, 136, 130, 123, 113, 100,  91,  88,  80,  71,  61,  54,  48,  41,  39,  32,  29,  25,  22
67,  68,  54,  40,  30,  24,  18,  14,  11,  12,  15,  17,  19,  16,  21,  30,  19,  20,  21,  23
28,  17,  23,  44,  56,  69,  82,  94, 101, 106, 108, 111, 115,  75,  43,  84, 125, 121, 122, 123
120, 102,  98, 185, 179, 179, 175, 173, 170, 166, 160, 147, 143,  97,  57,  76, 113, 131, 134, 131
144, 121, 119, 222, 205, 193, 194, 188, 178, 176, 124, 116, 163, 116,  47,  53,  50,  78, 129, 131
91,  83,  96, 170, 180, 189, 201, 191, 176, 185,  98,  71, 174, 109,  49,  72,  61,  40,  78, 121
30,  36,  47,  46,  60,  86, 108,  93,  74,  73,  50,  31,  54,  50,  24,  32,  61,  70,  82,  72
23,  22,  34,  32,  52,  79,  78,  74,  72,  50,  38,  31,  22,  43,  48,  24,  30,  59,  84,  49
30,  32,  45,  60,  77,  82,  78,  62,  75,  85,  78,  65,  46,  47,  50,  31,  34,  42,  64,  61
41,  48,  64,  73,  76,  80,  79,  74,  55,  78,  88,  85,  83,  77,  66,  58,  44,  36,  37,  56
52,  66,  70,  73,  76,  80,  76,  73,  66,  50,  78,  90,  85,  82,  80,  79,  74,  49,  28,  42
66,  67,  68,  72,  75,  77,  75,  70,  73,  55,  48,  79,  88,  79,  76,  77,  79,  74,  35,  20
63,  65,  66,  70,  71,  72,  71,  67,  68,  66,  44,  47,  77,  85,  77,  78,  70,  49,  17,   4
61,  63,  65,  68,  70,  71,  68,  66,  65,  66,  60,  42,  45,  74,  83,  79,  53,   1,   2,   3
59,  59,  63,  64,  65,  66,  64,  63,  62,  64,  66,  55,  39,  44,  70,  81,  71,  22,   2,   3
57,  59,  60,  59,  61,  62,  61,  60,  59,  60,  62,  63,  41,  36,  39,  64,  78,  63,  11,   2
53,  57,  57,  56,  57,  57,  58,  58,  56,  57,  59,  57,  54,  38,  35,  36,  64,  76,  35,   1
