186, 196, 189, 179, 165, 121,  88,  81,  89,  86,  88,  83,  76,  64,  58,  51,  41,  33,  31,  35
186, 194, 187, 176, 145, 103,  91,  93,  95,  90,  83,  75,  71,  69,  64,  59,  54,  44,  34,  32
178, 182, 169, 145, 114,  94,  94,  97,  93,  80,  77,  76,  75,  68,  68,  59,  53,  55,  47,  40
161, 158, 144, 112,  94,  94,  95,  86,  84,  88,  80,  76,  69,  67,  68,  58,  56,  53,  49,  41
124, 125, 111,  96,  92,  86,  87, 109, 115,  96,  72,  62,  62,  67,  67,  65,  57,  42,  39,  46
87,  99, 103,  96,  89,  93, 108, 121, 120, 104,  87,  83,  98, 111, 103,  86,  68,  40,  45,  63
65,  80, 102, 110, 115, 124, 147, 161, 154, 143, 124, 134, 142, 130, 144, 123,  91,  58,  49,  60
97,  69,  91, 108, 115, 126, 140, 159, 146, 142, 146, 146, 127, 120, 157, 162, 123,  81,  48,  41
143, 124, 108,  88,  67,  71,  77,  87, 105, 119, 130, 126,  95,  77, 108, 163, 135, 100,  75,  58
139, 136, 125, 131, 111, 105, 104,  54,  50,  76, 107, 103, 105,  76,  73, 155, 174, 140, 107,  75
114, 102, 100, 122, 152, 149, 144, 106,  62,  61,  92,  91,  96,  93,  60, 132, 155, 123,  95,  84
113,  98,  97, 109, 140, 149, 141, 132,  99,  66,  49,  59,  70,  78,  59, 110, 117,  84,  51,  39
99, 108, 110, 128, 128, 152, 140, 149, 139, 116,  78,  54,  53,  46,  49,  64,  96,  87,  55,  33
95, 103, 120, 126, 138, 158, 145, 113, 111, 105, 126, 114,  91,  72,  49,  39,  39,  61,  61,  48
118,  96, 113, 116, 119, 147, 162, 142, 116,  99,  83,  88,  82,  99, 104,  82,  54,  34,  39,  60
130, 117, 102, 116, 109,  95, 112, 132, 126, 100,  79,  81,  83,  66,  56,  54,  68,  61,  35,  35
138, 140, 122, 107, 120, 121,  94,  73,  77,  89,  85,  72,  76,  83,  74,  56,  50,  54,  46,  47
126, 143, 136, 125, 113, 118, 147, 153, 123,  85,  74,  67,  56,  43,  45,  60,  70,  54,  57,  71
107, 122, 164, 155, 152, 162, 169, 146, 134, 125, 103,  78,  75,  66,  44,  31,  49,  62,  54,  60
125, 114, 161, 184, 188, 191, 189, 171, 134, 127, 117, 104,  99,  98,  90,  64,  37,  39,  57,  60
