231, 233, 236, 238, 243, 246, 247, 250, 253, 253, 252, 253, 253, 253, 253, 253, 253, 252, 251, 249
244, 247, 249, 252, 255, 255, 255, 230, 214, 228, 249, 251, 255, 255, 255, 254, 252, 249, 248, 247
181, 210, 235, 228, 186, 185, 155, 117, 114, 141, 153, 162, 193, 217, 234, 207, 182, 157, 148, 162
99, 102, 120, 108,  84,  78,  71,  87,  91,  96,  99, 117, 138, 161, 172, 153, 141, 127, 113,  99
84,  87,  85,  71,  65,  69,  74,  80,  88,  98, 108, 119, 135, 151, 158, 149, 126, 110, 100,  83
72,  63,  62,  65,  69,  74,  82,  89,  98, 107, 114, 124, 140, 153, 148, 125, 109,  96,  87,  80
58,  61,  66,  71,  74,  77,  82,  93, 106, 116, 129, 136, 134, 130,  88,  60,  97,  99,  88,  77
66,  70,  69,  68,  71,  61,  62,  76,  97, 110, 115, 105, 112,  97,  72,  35,  78,  98,  86,  74
69,  57,  45,  42,  49,  52,  54,  60,  64,  70,  78,  86,  97,  93,  77,  53,  78,  85,  72,  63
39,  39,  45,  41,  41,  47,  48,  47,  50,  50,  53,  63,  75,  82,  65,  62,  62,  64,  51,  43
35,  37,  46,  36,  36,  33,  31,  45,  50,  75,  69,  43,  52,  56,  56,  55,  47,  46,  32,  27
32,  30,  31,  29,  22,  22,  38,  40,  46, 117, 112,  82,  67,  91,  58,  36,  40,  50,  76,  83
18,  18,  18,  17,  18,  27,  27,  31,  44,  60,  76,  80,  64,  52,  38,  23,  16,  15,  33,  52
12,  12,  12,   9,  18,  21,  31,  46,  60,  47,  49,  45,  36,  39,  24,  16,  11,  15,  30,  36
10,   9,   5,  16,  20,  28,  40,  51,  52,  38,  37,  37,  32,  37,  17,   8,  17,  26,  28,  25
6,   3,  15,  21,  23,  38,  51,  52,  47,  32,  30,  27,  16,  18,  14,  11,  16,  10,  13,  21
2,   9,  21,  20,  27,  41,  41,  32,  19,  13,  12,  13,  13,  14,  10,  15,  10,   9,  16,  16
10,  13,  20,  25,  29,  37,  25,  13,  11,  14,   6,   9,  19,  21,  22,  21,  16,  21,  22,  16
13,  20,  24,  14,  23,  17,   6,  13,  16,  13,   7,   8,  20,  23,  24,  20,  21,  20,  20,  24
19,  24,  20,  17,  17,   5,   5,   7,  15,  14,  16,  20,  25,  18,  19,  19,  12,  12,  11,  10
